Yorum,Yildiz,Ulasim,Rehber,Organizasyon,Otel,Yemek
İki kez yaser turizm ile tura gittik.Cumalıkızık ve yedigöller turlarıydı.Rehberlerimizden ilgilerinden memnun kaldık ama iki gezi de o kadar hızlıydı ki hiçbirşey anlamadık.Örneğin yedigöller için evden çıkış 7.00 eve dönüş 21.00 olmasına rağmen yedigöllerde sadece 3 saat verildi bize gezmemiz için.Yeterli değil dediğimde de fazla bile trafiğe kalmadan geri dönmemiz gerekiyor dendi. Genelde hadi gezin de gidelim eve dönelim hemen durumu yaşanıyor.Kısıtlı zamanımızda vakit ayırıp katılabiliyoruz geziye ondada hemen eve dönelim tavrı hiç hoş değil.Rehberler ve şoförler herzaman geziyor olabilir ama biz nadiren geziyoruz.,3,0,2,1,0,0
13- 18 Ekim süresinde seyahat ettiğim GAP Turun da yaşadığım memnuniyeti dile getirmekten mutluluk duyuyorum.Sevgili Sevinç Hanım ve ekibine çok teşekkür eder başarılarının daim olmasını diliyorum.,3,0,0,1,0,0
"F/P
Keşke daha planlı bir şekilde ilerletebilseydiniz. Sabah Kahvaltı yeriyle anlaştıkları saate denk getirebilmek için gereksiz uzun molalar verdik gece herkesin uyuduğu zamanda 1 saatten fazla mola verildi. Turun içeriğinde yazan yere gidilmesi için oylama yapıldı ki bu çok saçma. Sonuçta biz oraya gitmek için bu seyahati tercih ettik. Paketinizi almak isteyen insanlara detaylı bilgilendirme yapmanız gerekiyor yüzmek isteyen diğer tatil seçeneklerine baksın eğer çoğunluk gitmek istemeseydi biz de maalesef tatil içeriğinde yer alan ve görmek istediğimiz yeri göremeyecektik. Ki rehberler de muhtemelen gitmek istemediği için çok uzun sıra beklememiz gerekiyor 1 saati bulabilir diyerek gidilmemesi yönünde etkilemeye çalıştılar. Ki o kadar uzun beklemedik bile. Oraya gidildiğinde de sözde giriş ücreti altında aslında otopark ücreti alındı bu ücreti tura dahil etseydiniz bizi kandırmanıza gerek kalmazdı. Devamında serbest zamanlardan sonra toplanma saatine uymayan kimse uyarılmadı pek çok insan sadece 5 6 kişinin teşrif etmesini bekledik ki bunlar sürekli aynı kişilerdi ve her seferinde 10-15dk bekledik. Uzun yolculuklar için daha iyi bir otobüs tercih etmeniz gerekiyor koltuk kırıktı ve söylediğimizde azarlandık. Turun en güzel yanı erkek rehberinizin bilgilendirmeleriydi kendisine teşekkür ediyorum. Dönüşte Sakarya’ya varmak üzereyken en azından herkesi uyandırıp bilgi verseydiniz telaş içinde inmek zorunda kalmazdık planlı bir şekilde ilerlerdik. Yorucu olmasının sebebi çok plansız ve gereksiz uzatılan yolculuktu. İyi olan yanı fiyat olarak iyi olması, gezilen yerler güzel bilgilendirmeler yeterli kendi başınıza bu fiyata bu kadar yer gezemezsiniz tanıdığım kişilerin yorumlarıyla sizi tercih ettim çünkü çok güzel şeyler söylemişlerdi bizim belki de rehberimizle alakalıydı biraz hayal kırıklığına uğradım bir daha tercih eder miyim bilmiyorum ilkin günahı olmaz derler ama uzun yolculukta kesinlikle tercih etmem.",3,2,0,2,0,0
"Ramazan Bayramı GAP turuna katıldım. Yolculuğun başında araç arıza yaptı, Bolu tüneli girişinde beklemek durumunda kaldık. Bu sebeple güzel başlayan bir yolculuk olmadı. Rehberimiz Fadime hanım çok ilgili ve özveriliydi, bize sonradan dahil oldu. Detaylı ve etkileyici anlatımı, samimiyeti turumuzun en güzel tarafıydı. İlk gittiğimiz otel kötüydü. Sonraki oteller güzeldi. Tur şirketinin dışında gelişen aksaklıklar da yaşandı, iyi idare ettiler. Extra etkinlik olan Urfa Sıra gecesi çok güzeldi. Orta düzeyde geçen geziydi, Fadime hanıma tekrar teşekkür ederim.",3,2,1,2,2,0
Gidilen yerlerde süre sıkıntısı var daha öncede İstanbul'a gitmiştik orada da vardı bu sıkınti birde anlatımları gezerken yapilmiyo farklı turlarlada gittik daha fazla yer ve daha uzun kaldık gittiğimiz yerlerde ama tur rehberimiz Hatice Hanım'ın güler yüzü ve tatlı dili bizi mest etti teşekkürlerimi dunuyorum,3,0,1,1,0,0
"Safranbolu Amasra turuna katıldık 3 arkadaş.Daha önce Eskişehir turuna katılıp memnun kaldığımız için tekrar bu firmayı tercih ettik ancak bu sefer ne ben ne diğer arkadaşlarım memnun kalmadık.Giderken otobüs bozuldu ve yarım saatimiz gitti.Otobüste bize eşlik eden hanımefendinin performansı iyi değildi.Bilgilendirme,grubun enerjisini yükseltme,saatlere dikkat etme konularında dikkat çeken eksiklikleri vardı.Tur rehberi ise samimi bir dille bilgilendirme yapmayı tercih etti ancak bu onu profesyonel olmaktan uzaklaştırdı benim pek tercih edeceğim bir tarz değildi.Özellikle saatlere daha dikkatli etmeliler.",3,2,2,2,0,0
"Edirne turumuzda bizlere eşlik eden Hicran Hanım çok çok tatlı, kibar ve düşünceliydi. Tüm tur boyunca sürekli bizleri memnuniyetini kontrol edip sorun yaşamamamız için çok çabaladı. Bu keyifli tur için Hicran Hanıma teşekkür ediyorum.",4,0,1,1,0,0
"İlk defa tur ile bi geziye katıldım, yaser turizm ile istanbul fener balat turu yaptık , gülnaz hanım ve rehberimiz sinan bey gayet ilgili ve işini severek yapan 2 güzel insan mutlaka deneyimleyin derim .",4,0,1,1,0,0
Yaser Turuzm'le ilk defa olarak 25 Ocak İstanbul Fener Balat turuna katıldık. Çok güzel keyifli bir gezi oldu . Rehberler çok ilgiliydi. Teşekkürler Yaser Turizm,5,0,1,1,0,0
"Yaser turizm ile GAP turuna katıldım.Ilk defa bir tur gezisine katılacağım icin cok endişelerim vardı ama o kadar ilgili ve eğlenceli bir ekiple Seyehat ettim ki bütün on yargılarım ve korkularım kırıldı. Ilk seferde bu ekibe denk gelmek cok buyuk sansti benim icin. Sosyal medyadan denk geldiğim bir Turizm şirketiydi ama deneyimlemek cok guzel.Sorumluluk sahibi ve eğlenceli ekip çalışanları sayesinde hiçbir sorun ve sıkıntı yaşamadan turumu tamamladım. O kadar insanin icinde herkesi memnun edecek ortak noktaları bulmak kesinlikle yetenek işi. Bu güzel macera icin yetkiliden cok benim icin bir abla gibi olan gezi sorumlusu sevinç hanıma ve yolculukta canımızı emanet ettiğimiz güzel ve eğlenceli insanlar olan şoförlerimiz,bizlere abi olan Mustafa ve Gürkan beye teşekkür ederiz, iyi ki siz iyi ki Yaser Turizm. 🌸👏🏻",5,1,0,1,0,0
Yaser Turizime bu güzel gezi için teşekkür ediyorum. Fener balat turundan çok keyif aldım arkadaşım ile birlikte güzel bir gün geçirdik. Tekrar tercih edeceğim bir gezi turu olacaktır. Gülnaz hanıma ve Sinan beye günümüzün güzel keyif dolu geçmesi için verdiği emekten dolayı ayrıca teşekkür ederim.,5,0,0,1,0,0
"Yaser turla 2.kez gezimi gerçekleştirdim ve çok memnun kaldım, Ayrıca GAP turunda Sevinç hanım ve Reherimiz Osman beye sonsuz teşekkür ederim. Bir sonraki turlarda görüşmek dileğiyle, Tek kelimeyle harika ve süper tur.Ethem bey sizinlede inşallah bir sonraki turlarda tanışmak dileğiyle 🙏🫶🙋",5,0,0,1,0,0
"Oğlum ,eşim, ben Öncelikle daha önce hiç tura katılmamıstık, tamamen risk alarak Yaser turizmi tercih ettik Çok güzel çok eglenceli güzel anılarla hatırlayacağımız muhteşem bir Bursa turu gerçekleştirdik.Çok güzel dostluklar kurduk
Tur seyahati ne katılmak isteyen arkadaşlar ,
gönül rahatlığıyla tercih edebilirsiniz İşinde uzman cok güzel bir ekipleri var . Organızasyonları iş yönetimleri harika .Yöneticimiz Mürvet hanımın gülen yüzü samimiyeti,Kaptanımız efendiliği sakinliği,Rehberimiz anlatımı ,sunumu bizi çok mutlu etti çok memnun kaldık Ailem ve kendi adıma Onlarada ayrıca çok teşekkür ediyorum. İyiki yolumuz sizlerle kesişmiş bundan sonraki gezilerimizde tercihimiz YASER TURİZM olacak.
Teşekkürler Yaser Turizm
Bahar, Kazım, Poyraz
Gürkan Ailesi",5,1,1,1,0,0
İlk defa bi tur şirketi ile geziye katildim. 5-7 Aralık Kapadokya turu. Yaser turizme herşeyi en ince ayrıntısına kadar düşünmüş . Koordinatör Gülnur hanıma kaptanlar Mustafa bey ve Gürkan bey ilgi ve alakalarindan dolayi teşekkür ederim,5,1,0,1,0,0
"GAP turu özelinde tur sorumlumuz Sevinç hanımdan son derece memnunum, gezdiğimiz her yere anlam kazandıran Osman bey müthiş bir tur rehberiydi çok teşekkür ediyoruz. Bizi sağ salim götürüp getiren Mustafa ve Gürkan beye minnettarız. Herkesin bu ekiple gitmesini tavsiye ederim. Güleryüzlerini hiç eksik etmediler. Tur öncesince acentayla iletişim konusunda bu tur özelinde paylaşıldığı gün rezervasyonda defalarca özel durumumuzdan kaynaklı yer konusunu rica etmemize rağmen son güne kadar bildirilmedi ve istenilen yer olmadı. Ekstra olarak oteller daha özenli seçilmeli.",5,0,1,1,0,0
"Yaser turizm ile GAP turuna katıldık. 5 yaşındaki çocuğumla çok güzel bir hafta geçirdik. Dolu dolu ve çok eğlendiğimiz bir tur ile Yaser turizmi tecrübe etmiş olduk. Sevinç hanımın liderliğinde, tur rehberimiz Osman bey, kaptanlarımız Mustafa bey ve Gürkan bey ile keyifli, rahat ve güzel bir yolculuk geçirdik. Herkese çok tavsiyedir 👍🏻",5,1,1,1,0,0
"GAP turuna katıldık Yaser turizm ile. Bizim için güzel bir deneyim oldu. Rehberlerimiz Sevinç hanıma ve Osman beye , kaptanlarımız Gürkan ve Mustafa beye teşekkür ederiz. Bir daha ki turumuzda aynı kadro ile tekrar katılmak isterim. Emeğinize sağlık.",5,1,1,1,0,0
Her şey harikaydı. 8 şubat fener-balat turuna gittim hava yağışlıydı ama ne gülnaz hanım ne de sinan bey hiç yağmuru bize hissettirmeden turumuzda bize çok yardımcı oldular çok memnun kaldık,5,0,0,1,0,0
"Kapadokya turunda hiçbir özen ilgi alaka yoktu. Telefonda konuşurken otobüste yeriniz ortalarda demelerine rağmen bulduğumuz en arka yere oturduk söylediğimizde de burasıda güzel geç geldiniz cevabını verdiler. Anlaşmalı götürdükleri kahvaltıcıda masalar 4 er kişilikti bizden önce giden kişilerin yedikleri pis masada kahvaltı yapmamız beklendi. Kahvaltılıklar soğuktu ve kimse bu durumla ilgilenmedi. Paramızla rezil olduk resmen.
Tarihi bir kaç yer dışında sadece anlaşmalı oldukları yerlere götürüldük. Yılbaşı gecesi göremedeki festival varmış götürmek yerine anlaşmalı oldukları girişi ücretli olan otele götürdüler, tesadüf olarak nevşehirde yaşayan halktan festivali öğrenip kendi çabalarımızla festivale gittik çok kalabalık ve çok güzel bir festivaldi.
hiç memnun kalmadık tavsiye etmiyoruz.",1,2,0,2,0,2
Doğru düzgün ilgilenilmiyor kahvaltı parası verdik doğru düzgün kahvaltı yemedik çünkü başkalarıyla aynı masaya oturduk zaten bizden önce yenilmişti kendi anlaşmalı yerlerine götürüp başka yerleri tavsiye etmediler göremede yılbaşı eğlencesi vardı bize hiçbir şekilde bilgi verilmedi kendi çabamızla öğrendik ve gittik turda ayrımcılık yapılıyor insanlar arasında hiçbir şekilde memnun kalmadık tavsiye etmiyoruz,1,0,0,2,0,2
edirne turuna katıldım bu haftasonu tüm gün insanların abdest ve wc girmesi için sürkli bekletilen biz para verip girdiğimiz müzeden jet hızıyla çıkarıldık dönüş 17 .00 olmasına rağmen 16.30 da deli gibi arandık beş dk beklenmedik..wc için heryerde 20 dk abdest ve wc için uzatılan süre benim para verip girdiğim müzeden beş dk bile bekletilmeden çıkarıldık ve bir saat sonra yine abdest ve wc için yirmi dkka dan üç kez abdest ve wc molası verdik.turizimde ki arkaşdaşlar tanıkdık oldukları belli kişiler üstünden turu tamamlayıp helallik istiyorlar asla helal etmiyorum,1,0,0,2,0,0
30 Ağustos-01 Eylül 2024 tarihlerinde Sakarya dan Kapadokya ya Saü turizm ile seyahat ettim 1 .gün Lastik patladı ve insanların canlarını riske atarsk yol yardımı fazla para ister diye 2.5 saat patlak tekerlek ile yolculuk yaptık Otobüste kemerler kesilmiş durumdaydı yol boyunca klimalar çalışmadı Sakarya'ya dönüş yapamana kadar klimasız seyahat ettik otobüs kapıları açık geldik insanların can güvenliğini düşünmüyorlar 2 defa sürücü uyuyakaldı sürüş yaparken asla seyahat yapılmasını tavsiye etmiyorum,1,2,0,2,0,0
Sadece sizden paranızı alıyor sizi gideceğiniz koruma bırakıyor otele yerleştiriyor belli başlı etkinlikleri var sıkıcı ucuz etkinlikler bunlara katılırsınız katılmazsınız diye soruyor katılırsanız ekstra para veriyorsunuz onun dışında sizi bırakıyor sizinle hiç ilgilenmiyor takibi daha otobüse kadar otobüsle merhaba merhaba başka hiçbir şekilde iletişim kurmuyor yardımcı olmuyor insanlar gece biz tatil için Antalya’ya gitmiştik insanlar gece kulübe gitmek istediler yaklaşık 18 kişi vardı üç kişi iptal etti ve 18 kişiden yani 15 kişiden hiçbirinin isteğini yerine getirmedi çok ilgisizler sanki sadece getir götürü için otobüse binip seyahat ediyorlarmış gibi,1,2,0,2,0,0
Sakarya’da yaşadığım için mecburen kullandığım bir tur şirketi fakat çalışanlardan Özgür Bey oldukça cıvık ve rahatsız edici biriydi. Bir kadın olarak oldukça rahatsız oldum. Bu sektörde çalışan insanlar daha kültürlü olmalı. Ben bir daha tercih etmeyeceğim. Tercih edilmemesini öneririm.,1,0,0,2,0,0
"27 Ağustos 2024 çıkışlı Alanya turu.
Öncelikle araçta çocuklar bile 2 kişilik yerde 1 kişi oturuyordu gidişte,
dönüşte Neslihan hanıma rica ettim donustede biz (ben ve eşim) 2 kişilik yerde tek otura bilir miyiz diye hamile olduğuma rağmen bana tam olarak ( hayır onlar misafir diye söyledi) biz neyiz acaba?
Yol boyunca bizi kenara attılar!
Alanya’ya geliyoruz ilk gün herkes odalarına gidiyor bizi 3 saat bekletiyorlar ve bize yer yok diyorlar bize yandaki otelde oda ayarlayıp oraya yerlestirdiler.
15 saat yol yaptık gece hiç uyuyamadım aracin koltuklari hiç rahat değildi her 1 saat 30,40 dakika mola.
En ucuz basit oteleri seçip çok luks ultra lüks diyorsunuz fotoğraflara hiç uygun değildi hepsini yazsam roman olur ama biz hiç memnun kalmadık 1 günümüz boşuna harcandı o kadarsa para verdik helal etmiyoruz.
Bu acenteyi hiç önermiyorum, hiç anlayışlı değiller (veli abi hariç) eşimle ben beğendik size adakarturizmi daha çok öneriyoruz çok iyi 10/10",1,2,0,2,2,0
"Large tur ve sau turun bir araya gelerek düzenlediği Balkan turuna katıldık. Bin pişman oldum. Kaldığımız otellerin yanından geçmez kimse. Suları akmaz, bina dökülür vaziyette, böcekler, kirli odalar, turu yarıda bırakıp giden şoför….bu sorunları Bilgilendiriyoruz bize dönüş şu şekilde: ilgileniyoruz. Kimsenin ilgilendiği falan yok. Paramızla rezil olduk. Otellerin durumunu söylediğimizde burada iyi otel yok diye cevap veriyorlar. (İlgilenmekten kasıt bu, Şaka gibi) Farklı turlarla ya da bireysel gelen arkadaşların kaldığı yerleri de gördük gayet iyi oteller var. Turun başında ilgili kimse yok. Odalarla ilgili sorunlar oluyor bildiriyoruz turdan gelen cevap : ilgileniyoruz. Mikrop kaptığı için hastalananlar oldu rehber eşlik etti hastaneye görevi olmadığı halde. Şuan üsküpteyiz geç saate kadar dışarda oturduk odalar berbat dinleyemiyoruz. Bu tur zaten uzun yolculuklarla olan bir tur dinlenecek fırsat yok. Bir daha asla bu turla hiç bir yere katılmam. Orada iyi otel yok savunmanızı yapmayın sakın iyi otelleri gördük. Şuan yıkıldı yıkılacak bir yerde kalıyoruz. Farklı turlarla da başka yerleri gezdim bu kadar kötü bir durum yaşamadım.",1,2,1,2,2,0
"Sau tur ve large tur ile bir daha geziye katılmayacağım. Şuan Balkan turundayız Neşeli Balkan falan yaşamıyoruz stresli balkan turunu organize edenlere hakkımı helal etmiyorum.
Bizi kalmamız için getirdikleri oteller rezalet. Birinci gün su akmayan otel 2. Gün dağın başında böcekli otel 3. Gün idare edilecek bir yerde kaldık en azından uyuyabildik. 4. Gün pis ve dökülmek üzere olan bir otel
5. Gün yarı inşaat dökülen eski bir bina pis ve böcekler var üst kata su çıkmıyor duş almak imkansız elimizi yıkadığımıza şükrettik. Şoför kaçtı gitti.. daha neler neler...
Hepimiz bitsin artık diye dua ediyoruz
Biz bu sorunları bildirdik. Dönüş 1: ilgileniyoruz
Dönüş 2:lüks oteller beklemeyin o ülkede lüks otel yok. (Lüks beklemiyoruz insani şartların sağlandığı temiz tertipli yerler bekliyoruz ki bedelini fazlasıyla ödedik hiltonda da konaklatırsınız dilerseniz. Farklı turlarla gelenler var daha iyi şartlarda ve daha iyi yerlerde kalıyorlar. Mikrop kapanlar oldu tur grubundan rehber hastaneye götürdü çünkü tur yetkili kişisi yok. Bir daha sau tur large tur mu asla .
Dönüş 3: sizden başka sikayet eden kimse yok diyerek manipüle ediliyoruz. ve biz bir arada 20 30 kişi birden şikayetleri yazıyoruz söylüyoruz bireysel dönüşlerde hepimize aynı vazgeçirecek yanıt.
Kendiniz kalmazsınız böyle yerlerde hakkımı helal etmiyorum.",1,2,2,2,2,0
15/22 büyük balkan turuna katıldık büyük olan tur değil yaşattıkları sıkıntılarmış sözde bizimle buraya acentadan bi sorumlu gelecekti maalesef kimse gelmedi derdimizi telefondan anlatmaya çalışıyoruz oteller den çok bi beklentimiz yoktu zaten ama şuan uskupte bizi konaklattiklari otel inanılmaz kötü anlatacak kelime bulamadım tek diyeceğim şu ki kendi ailelerini bu şekilde bi otele getirirlermi... yazıklar olsun,1,0,0,2,2,0
Hasan beye ilgisinden dolayı teşekkür ederim ama izmire küçük dolmuşla 2 büklüm en arka koltukta 4 kişi gelmek 4ümüzü de mahvetti. Ağrılarımızdan turdan keyif alıp tadını bile çıkaramadık. Verdiğim 2 puan sadece Hasan beye.,2,0,0,2,0,0
"22-27 Nisan Gap turundaydık. Tur başlangıcından tur sonuna kadar araç içinde soğuk su içemedik. 6 günlük tur süresince sadece son gün seçenek olmadan ikramlar vardı. Çay ve kahve gibi sıcak içecekler yer almıyordu. Neslihan Hanım a tanışıklığımız olduğu için teşekkür eder fakat objektif olarak yorum yapmak zorunda olduğumu belirtmeliyim. Kaldığımız otellerden en çok Narlı butik otel( Şanlıurfa) burayı beğendik. Mardin deki Artuklu Kervansaray otel manzara, taş oluşu vs çok güzeldi fakat ilgili tek kişi yoktu. Temiz değildi. Oda temizliğini biz yaptık. Gaziantep te kaldığımız otel ( Zeynep Hanım Konağı) çok kötüydü. Temiz değildi. Tur şoförü şoförlük olarak sorunsuz getirdi teşekkürler ama üslup olarak kaba bir insandı. Gezdiğimiz güzel yerler oldu fakat düzeltilmesi gereken şeyler var. 1. si bu sıcak günlerde mutlaka olması gereken soğuk su için çalışan bir dolap, ikramların her güne yayılması ve düzeltilmesi, Gaziantep teki otelin değiştirilmesi, daha ilgili ve güler yüzlü bir ekip haline gelinmesi. Turdan çok iyi derecede memnun olan görmedim. Ortalamanın altında bir turdu. Teşekkür ederiz.",2,2,0,2,2,0
"Oncelikle rehberiniz gayet iyiydi
Gulten hanim ilgi ve alakasi cok ama cok iyiydi gulten hanima cok cok tesekkur ederim
Gelelim firmaya firmaya yorum yok kusurlarini kendileri gormeli",2,0,1,2,0,0
Organizasyon zayıftı beğenmedim.,2,0,0,2,0,0
"Kapadokya bayram turunuza katıldım. Genel olarak hem memnun kaldığım hem de geliştirilmesi gerektiğini düşündüğüm noktalar oldu.

Ulaşım tarafında kullanılan aracın eski olması ve koltukların dar olması, uzun yolculukta konfor açısından zorlayıcıydı. Bunun dışında en dikkat çeken konu organizasyon ve özellikle iletişim eksikliğiydi.

Serbest zaman verilen alanlarda sürenin net belirtilmemesi, hatırlatma yapılmaması ve bazı noktalarda uzun beklemeler yaşanması planlamayı zorlaştırdı. Tur akışı hakkında da yeterli bilgilendirme yapılmıyordu; bir sonraki durağı çoğu zaman sormak gerekiyordu. Daha önceden yaklaşık saatli bir program paylaşılması süreci daha şeffaf hale getirebilirdi.

Tur boyunca yaşanan gecikmelerin önemli bir kısmı katılımcılardan değil, tur görevlilerinden kaynaklandı. Örneğin Türk gecesi için otelden çıkışta araç planlanan saatten yaklaşık 30 dakika geç hareket etti ve beklenen kişiler tur görevlileriydi. Bu gecikmeyle ilgili herhangi bir bilgilendirme yapılmaması da ayrı bir eksiklikti ve mekâna geç varmamıza, dolayısıyla arka masada oturmamıza, etkinlikteki görüş açımızın kısıtlı olmasına sebep oldu.

Benzer şekilde ikinci gün sabahı araçta hazır bulunma saati 08:15 olarak belirtilmesine rağmen görevlilerin kahvaltıya iniş saati 8 sonrasıydı ve araç yaklaşık 08:50’de hareket etti. Gecikmeler elbette olabilir; ancak hem gecikmenin kaynağının bu şekilde olması hem de bu süreçte katılımcılara herhangi bir bilgilendirme yapılmaması olumsuz bir deneyim yarattı.

Ayrıca bazı planlanan aktivitelerin (örneğin balon seyri ve Tuz Gölü ziyareti) iptal edildiği bilgisi önceden paylaşılmadı. Balon seyri için “akşam bilgilendirme yapılacak” denmesine rağmen herhangi bir duyuru yapılmadı. Benzer şekilde Tuz Gölü’nün iptal edildiğini de araçta kendi aramızda konuşurken şoföre sorara ‘bu saatten sonra gidilmez’ deyişiyle öğrendik, herhangi bir bilgilendirme yapılmadı. Bu tür durumlarda kısa bir bilgilendirme yapılması beklenti yönetimi açısından önemli olacaktır.

Bununla birlikte konakladığımız otelden ve yemek tercihlerinden oldukça memnun kaldım. Otel temiz, düzenliydi ve kahvaltısı oldukça başarılıydı.

Genel olarak tur deneyimimin daha iyi olması için özellikle iletişim, planlama ve zaman yönetimi konularında iyileştirme yapılmasının faydalı olacağını düşünüyorum.",2,2,0,2,1,1
tur camiler iftar turuydu. zaman konusunda bir sorun yaşamadık. gurup çok iyiydi. yemek mekanı belirlerken namaz kılınacak kısmı ayarlanmamış. programı. ana temasına çok uymadı bu durum. resmen mutfakta dar bir yerde nasıl kıldıpımızı bilemedik. bunun dışında tur güzeldi konforluydu,3,0,0,2,0,2
4 kez sau turizm ile geziye gittik.Taraklı istanbul bursa ve fener gezileriydi.Bir rehber hariç diğer rehberlerden memnun kaldık fakat çok hızlı ve aceleci gezilerdi.Hemen eve dönelim diye trafiğe kalmadan çok az zaman verdiler.Artık gezmekten bıkmaları normal ama biz kısıtlı zamanlarda çıkabiliyoruz böyle aceleyi getirilmesi hiç hoş olmuyor.Mesela taraklı gezisinde yaz günü olmasına rağmen 18.00de evdeydik.Yeterli değil dediğimde zaten taraklıda gezilecek bir yer yok dendi.Takdir edersiniz ki neresi güzel değil bu değişen bir durum.Fener turunda da aynı rehberle aynı şeyleri yaşadık.,3,0,1,2,0,0
"GAP gezisinde, Balkan gezileri gibi kilise gezmekten Peygamber makamlari Sahabe Mezarlarına hiç gitmedik, Selçukluların, Osmanlıların eserlerine hiç bakmadan götürülmeden, yedik içtikgeldik.... Kaldığımız yerler de Yemekler de güzeldi... Daha kaliteli bir gezi beklerdik. BİR DAHAKİ SEFERE ...",3,0,0,2,1,1
"Arabalarda midem bulandığı için erkenden on koltuklardan (1,2 ve 5 olduğu söylendi ) rezervasyon yaptırdım lakin gezi günü koltuk numaram 37 idi. Ve nitekim 4 saatlik yolculukta dayanamayıp mola verdirmek zorunda kaldım maalesef",3,0,0,0,0,0
"ilgi ve alaka çok güzeldi. ama bence serbest zamanların çoğunda kendi başımıza gezmektense, rehberlerle beraber gezsek daha iyi verim alınır çünkü çoğu kişi gezilecek yerleri bilmiyor. verilen süre kısıtlı, bu yüzden mutlaka görülmesi gereken bir yer varsa bile o fırsat kaçmış olabiliyor.",3,0,1,0,0,0
"Gitmiş olduğumuz Alaçatı ot festivali turumuzda,tur boyunca gezme,yeme içme,alışveriş için ayrılan zamanlar çık iyiydi.Şöförlerinin sakin ve güvenli sürüşleri de çok iyiydi.Fakat kalınan otel çok kötüydü.Tuvalet bozuk,balkon kapısı kapanmıyor,tv çalışmıyor..Ayrıca otobüs içindeki eğlence anlayışı saatlerce çalınan çok yüksek volümlu müzik yüzünden eziyete dönüştü.3 saat boyunca ki sadece bir bölümü çok yüksek sesli müzik,deli gibi ıslık çalan kadınlar bağırarak şarkı söyleyenler…Bizde eğlenmek için katıldık fakat 7-8 saat süren yolculukta özellikle de dönüş yolunda araçtaki 7-8 kişinin 46 kişiyi esir alarak müzik sesini çok yüksek tonda açtırması ve bağırarak şarkı söylemesi ıslıklar çalması ve Talha Bey’inde araç sorumlusu olarak bunlara çanak tutması kabul edilir gibi değildi.Sokak düğünü bile ortam olarak daha nezihtir o derece….",3,1,0,2,2,0
Bozcaada cunda turunu ayrı olarak yaparsanız sevinirim.Cundayi tam anlamıyla gelemedim çünkü çok yorucu oldu.Bu tur turları alırsanız iyi olur.Eglenceli geçti güzeldi.,3,0,0,1,0,0
Gayet güzel fakat kahvesiz 7 saat yol çekilmiyor,3,0,0,1,0,0
Söz verildiği zaman tutulması gerekir.,3,0,0,0,0,0
4 kez sau turizm ile geziye gittik.Taraklı istanbul bursa ve fener gezileriydi.Bir rehber hariç  rehberlerden memnun kaldık fakat çok hızlı ve aceleci gezilerdi.Hemen eve dönelim diye trafiğe kalmadan çok az zaman verdiler.Artık gezmekten bıkmaları normal ama biz kısıtlı zamanlarda çıkabiliyoruz böyle aceleyi getirilmesi hiç hoş olmuyor.Mesela taraklı gezisinde yaz günü olmasına rağmen 18.00de evdeydik.Yeterli değil dediğimde zaten taraklıda gezilecek bir yer yok dendi.Takdir edersiniz ki neresi güzel değil bu değişen bir durum.Fener turunda da aynı rehberle aynı şeyleri yaşadık.,3,0,1,2,0,0
"Genel olarak memnun kaldım. Tur ekibi oldukça samimi, ilgili ve misafirperverdi. Hizmet kalitesi beklentimin üzerindeydi; organizasyon düzenliydi ve her konuda yardımcı olmaya çalıştılar. Tur boyunca kendimizi rahat ve güvende hissettik. …Diğer",4,0,0,1,0,0
"Ailemle birlikte güvenli , eğlenceli ve yeni şeyler öğrendiğim dolu dolu bi 3 gün geçirdim. Tur rehberimiz Özgür beye ve Saü tura teşekkür ediyorum. Özellikle Efes antik kenti ve Alaçatı görülmeye değer. Kaldığımız otel (Martı Beach ) konum olarak güzel fakat personel ilgisi konusunda biraz eksikti . Herkese iyi eğlenceler",4,0,1,1,1,0
Saü turizm ve Yunus Emre beye teşekkür ederiz. Pamukkale ve efes antik kenti gezimizde güzel anılar biriktirdik. Hem misafir perverliği hem de yerel rehberlerin katkıları ile dolu dolu bir tur geçirdik. Yolculuk yaptığımız otobüsün …Diğer,4,1,1,1,0,0
Öncelikle acente temsilcisi Yunus Bey ve güzel Türkçesi ile tur rehberimiz Buğlem hanıma teşekkürler; Türk gecesi harikaydı mükemmel:) sadece atv tur beklentileri karşılamadı :( ve otelimizin akşam yemeği :( gerisi harika eğlenceli …..,4,0,1,1,1,1
Turunuza İstanbul halkalıdan katılıyorum samimi bir aile turu gibiydi bazen aksilikler yaşansada samimiyetiniz onları unutturdu rehberimizin güzel ayrıcalığını her an yaşadık herşey için Aynur hanıma ve Özgür beye teşekkürler birdahaki turda görüşmek dileğiyle,4,0,1,1,0,0
Yoğun tempolu Hareketli bir kapadokya turu yaşadık bayramdı ve sıcaktı hüzel ve eğlenceli geçti zaman,4,0,0,1,0,0
Bir tek otelde sıkıntı yaşadık odalardaki klimalar çalışmıyordu ama ilgi vb. Çok güzeldi baya eğlenceliydi 11 yaşındayım çok eğlendim,4,0,0,1,2,0
Güzel Eğlenceli bi tur oldu keyifli geçti teşekkür ederiz ☺️,4,0,0,1,0,0
