Yorum,Yildiz,Ulasim,Rehber,Organizasyon,Otel,Yemek
"Erciyes kar turuna katıldık, snowboard yaptık, epey keyif aldık. Ortam güzeldi, organizasyon akıcıydı. Özellikle tur rehberimiz Çağrı Bey sağ olsun bizimle çok iyi ilgilendi, her konuda yardımcı oldu. Sayesinde günümüz çok eğlenceli geçti. Emeği geçen herkese teşekkürler, tekrar gelinir 👍",5,0,1,1,0,0
Erciyes tatilimiz baştan sona harikaydı. Her şey çok güzel ve sorunsuz organize edilmişti. Özellikle rehberimiz Şerife Hanım’ın nezaketi ve naifliği için ayrıca teşekkür ederim. İlgi ve alakası tatilimizi daha da özel kıldı. Gönül rahatlığıyla tavsiye ederim,5,0,1,1,0,0
"02.06.2026 düzenlenen turda görevli rehber Tuna nedeniyle ciddi bir aksaklık yaşanmıştır.
Yaklaşık 50 dakika sürmesi gereken yol, rehberin kişisel planları doğrultusunda yapılan yanlış yönlendirme sebebiyle 3,5 saate çıkmıştır. Bu durum misafirleri açıkça mağdur etmiş, tur programı ve hizmet kalitesi zarar görmüştür.Ve birde utanmadan web sitenize kendi adına güzel yorum bekliyor yazık.",1,0,2,2,0,0
"Olumsuz bir deneyimdi.
Bursa Travel ile adalar turuna katıldık. Ancak meteoroloji sarı alarm vermiş olmasına rağmen tur iptal edilmedi. Hava koşulları son derece uygunsuzdu; sağanak yağış altında fazlasıyla ıslandık. Maalesef turu yarıda kesmek zorunda kaldık.
Böyle bir durumda katılımcıların sağlığı ve güvenliği düşünülerek ya iptal ya da erteleme yapılmalıydı. Tur şirketlerinden beklentimiz sadece gezi düzenlemeleri değil, aynı zamanda sorumluluk bilinciyle hareket etmeleri.
Bu konudaki ilgisizlik bizi hayal kırıklığına uğrattı.",1,0,0,2,0,0
4 Ekim cumartesi İstanbul Kültür turuna katıldık. Mini bir İstanbul masalı yaşadık diyebilirim. İstanbul’un tarihini çok güzel bir şekilde aktardığı için rehberimiz Onur Bey’e sonsuz teşekkürler 👏👏,1,0,1,1,0,0
"16 Ağustos Cumartesi günü Ayvalık Cunda tekne turu gezisine katılmak amacıyla yola çıktık. Tur için ayarlanan otobüs epey eski ve bakımsızdı. Verilen molanın kısa sürmesi sebebiyle yolcuların birçoğu dinlenme tesisinde aldıkları kapalı ortamda koku oluşturabilecek yiyeceklerini otobüs içerisinde yemek durumunda kaldı ve bu da epey rahatsız etti bizleri. Şoförün bilmemesinden kaynaklı sanıyorum ki yolu uzattı ve otobandan gitmedi, o esnada otobüsün arka lastiği patladı ve 1 saat 15 dakika kadar dışarda diğer yolcularla birlikte problemin çözülmesini bekledik ve tabi ki bu esnada Ayvalık’tan bineceğimiz teknenin vakti geldi ve kalkış yaptı. Tur rehberimiz Berivan Hanım Cunda’dan teknenin bizi alabileceğini herhangi bir kaybımız olmayacağını belirtti. Eğer yetişemezsek de son ihtimal olarak Sarımsaklı sahilinde yüzebileceğimizi söyledi. Otobüs bozulduktan 45 dakika kadar sonra yol yardım geldi, yoldan geçen motorsikletli bir beyefendi grup için iki tane minibüs ayarladı ve bizim apartopar o minibüslere bindirip Ayvalık denilerek yola çıkarttılar. Fakat yola çıktığımızda konumdan baktık ve daha 2 saate yakın yolumuz vardı ve Ayvalık’tan tekneye binmemizin hiçbir anlamı yoktu çünkü zaten 2 saat kaybımız olacaktı. Gezi için oluşturulan Wp grubuna olayın akıbeti hakkında konuşmak amacıyla yazdığımızda grup yöneticisi Muhammet bey grubu bizlerin yazışmalarına kapattı. Özelden kendisini aradığımızda meşgule atarak cevap vermedi ardından mesaj attık cevap vermedi ve bir süre geçince muhatapımızın kendisi olmadığını Berivan Hanım ile iletişime geçmemiz gerektini beyan etti. Bizlere otobüs bozulduktan sonra hiçbir şekilde ne yapmamız istendiğiyle ilgili fikrimiz sorulmadı ve apar topar otobüslere bindirildik. Muhammet bey ile iletişim kuramadığımız için buraya bir yorum yaptım ve ardından ilgili kişilerden Kübra hanım beni aradı ücretin hepsini iade edeceklerini ve günümüzü Sarımsaklıda geçireceğimizi belirtti gayet de ılımlı bir şekilde. Kendisine Burdan teşekkür ediyorum o esnada bizlerin sakinleştiren kişi kendisiydi çünkü. Sonuç olarak saat 13.40 gibi sarımsaklıda özel bir beach e gittik ve 18.00 da Burdan ayrılış yaparak Bursa’ya dönüş yoluna geçtik. Tur rehberimiz Berivan Hanım dönüş yolunda yaşanan durumla alakalı olarak bizlerin fikirlerini ve düşüncelerini dinledi, kendisi özürlerini iletti, ilgisi için teşekkür ederiz.
Tekerleğin patlaması çok normal bir durum oluşabilecek bu tarz durumlarla ilgili alternatif bir planın olmaması ve tur misafirlerine gerekli açıklamanın zamanında yapılmaması bizleri sinirlendiren noktaydı. Umarım firma için de bu durum bir ders niteliği taşır ve bu eleştirilerimden kendilerine pozitif bir çıkarım yapabilirler. Son olarak da şunu belirtmek istiyorum ki firma çalışanları insanlarla sürekli diyalog halinde olması gereken kişiler oldukları için bu sebeple iletişime açık insanlardan yana seçimlerini yapmaları firmanın geleceği için daha sağlıklı olacaktır.",1,2,2,1,0,2
13 temmuz da Ayvalik turuna katilmis bir birey olarak sunlari aktarabilirim. Esim 1 hafta onceden 9 kisilik yer ayirtti kaporasini yatirdi ve telefon ile yapmis oldugu yazismalarda israr ile ayvalik istediklerini belirtti. 12 temmuz aksami bize bilgi msj geldi dikili tur rezervasyonunuz yapilmistir diye(bu arada ayvalik ile dikili turu arasinda fiyat varki var dikili daha pahali) esim tabi sasirdi cunku biz herkeze ayvalik dedik arabada odeyecegimiz kalan parayi ona gore hazirladik. Her seyi gectim 1 hafta once odemesi yapilmis bir turun bilgilendirmesini tur baslamadan 8 saat oncemi yaparsin. Hatta Turan katilacaklar icin wp gurubu kurulmus ondan bile haberimiz yok eklememisler. Neyse sabah oldu biz bulusma noktasina gittik bir bayan bizi aradi dikili turundasiniz dedi bizde biz kaporomuzu ve kaydimizi ayvalik icin yaptigimizi soyledik. Dikili daha guzel fiyat farkini verirsiniz dikiliye gelirainiz dedi. Hata bizde degil yanlisi onlar yapiyor ben niye aradaki fiyat farkini veriyorum yanlisi yapan sizziniz daha sonra biz ayvalik istedigimizi soyledik ama mecburi dikiliye gelmemiz gerekiyorsa da aradaki fiyat farkinin odemesini yapmayacagimizi soyledik. Ve bayan ne dese begenirainiz siz bilirsiniz gelmesseniz kaporonuz yanar paraniz gider diye tehtid ediyor. Bizde yanlisi yapan sizsiniz biz degiliz dedik madem kaporo yanar diye tehtid ediyorsunuz o zaman yazismalar var avukatlarimiz bu konuda devreye girer dedik. Daha sonra bizi ayvalik turuna aldilar. Ben boyle sacma bir sey gormedim hem suclu hem guclu dedikleri sey. Hatayi sen yap faturayi bana kes. Birde tehtid et. Ayvalik turuna gelecek olursak turda tek guzel sey tur kafilesinin enerjisi tur rehberinin isini severek ve herkes ile ilgilenerek yapmasi ve birde yemekler di. Onun haricinde 3 koy geziyorsunuz ama koylar yan yana bir bakiyorsunuz hop ordasiniz hop obur koydasiniz. Hangi koya geldiniz onu bile soylemediler. Hatta 3 saat yuzme diyor turda ilk koya geldik 10dk yuzduk sonra yemek icin geri cagirdilar. Diger koylarda da 1 er saat yuzdurmemislerdir. Kesinlikle tavsiyebetmiyorum.,1,0,1,1,0,2
Berbat bir tur yolculuğu yaptık. Milattan kalma bir servis aracıyla 18 kişiyi taşıdılar. Tur rehberimiz Ayhan Bey dışında memnun kaldığımız başka bir şey yok maalesef.,1,1,2,2,0,0
"16-19 Mayıs Cappadocia Turu Hakkında Şikayet

16-19 Mayıs tarihleri arasında düzenlenen Kapadokya turunuza katıldım. Ancak ne yazık ki sunulan hizmetlerle tanıtımı yapılan içerikler arasında ciddi farklar vardı ve genel olarak turdan memnun kalmadım.

Öncelikle, turu satın alırken bize “taş mağara konseptli odalarda” konaklayacağımız bilgisi verilmişti. Fakat otele vardığımızda, odaların ne taş mağara konseptiyle ilgisi vardı ne de beklentileri karşılayan bir düzeydeydi. Otel oldukça eskiydi ve konfor açısından yetersizdi. Reklamlarınızda taş oda ve mağara otel gibi ifadeler kullanıp sonrasında bizi 3. sınıf bir otele yerleştirmeniz büyük bir hayal kırıklığı yarattı.

Kahvaltı açık büfe olarak belirtilmişti ancak sunulan seçenekler oldukça sınırlıydı. Akşam yemekleri de gruplara göre değişiklik gösteriyordu; bazı katılımcılar daha iyi koşullara sahip bir otelde konaklarken, bizim grubumuz Paşabelle adlı, konforu oldukça düşük bir otelde konakladı. Bu durum eşitlik ilkesine aykırıydı. Otel personelinin güler yüzlü oluşunu takdir etmek isterim, ancak bu durum genel memnuniyetsizliğimizi telafi etmedi.

Balon uçuşunun iptal edildiği gün, sabahın erken saatlerinde bizi balon seyri için seyir tepesine götürdüler. Ancak ortada uçan hiçbir balon yoktu; bu nedenle yapılan organizasyon anlamsız ve plansızdı. Ertesi gün balon uçuşları gerçekleşti ancak bu kez seyir alanlarına götürülmedik. Aynı durum bir sonraki gün için de geçerliydi. Balonların kalktığı alanlara kendi çabamızla gitmek zorunda kaldık. Bu alanlara ulaşım oldukça zordu, yollar fazlasıyla tozluydu ve seyir alanlarına çıkmak çocuklarla birlikte son derece yorucuydu. Reklamlarınızda “otellerimiz seyir alanlarına çok yakın” ifadesine rağmen bu konuda herhangi bir kolaylık sağlanmadı.

Gezi planlaması oldukça dengesizdi. İlk gün neredeyse tüm Kapadokya’yı hızlıca gezdirip, çok yoğun ve yorucu bir program yapıldı. Diğer günlerde ise zaman doldurmak adına, taş oymacılığı, kuruyemiş tadımı, deri atölyesi gibi satış odaklı yerlere götürüldük. Bu işletmelerle anlaşmalar yapıldığını ve turun ticari kaygılarla şekillendiğini düşünüyorum. Örneğin; kuruyemiş atölyesinde fiyatlar çarşıdakinden çok daha yüksekti, deri atölyesinde ise işin nasıl yapıldığı değil sadece ürünler gösterildi, ardından showroom’a yönlendirildik.

Çömlek atölyesi de hayal kırıklığı yarattı. Yoğunluktan dolayı çocuklarım ve ben deneme yapma fırsatı bulamadık. Sonradan gelen grubun baskısı üzerine sadece seyredip ayrıldık. Daha sakin ve deneyim odaklı bir atölye seçimi yapılabilirdi; nitekim ben daha sonra bireysel olarak böyle bir deneyim yaşadım.

Sonuç olarak, turun tanıtımıyla sunulan hizmetler örtüşmedi. Balon uçuşunun olmaması gibi bazı durumlar elbette doğal olabilir ancak tur programı bu gibi durumlara alternatif olacak şekilde kaliteli ve gezgin odaklı planlanmalıydı. Reklamını yaptığınız birçok hizmeti deneyimleyemedik ve genel olarak ticari odaklı, eşitlikten uzak, organizasyon eksikliği bulunan bir tur yaşadık.
Bu sebeplerden ötürü kimseye tavsiye etmiyorum.",1,0,0,2,2,1
Aman ha karınızı bacınızı ailesiyle arkadaşlarıyla falan bu firmanın turlarına göndermeyin tur rehberinden tekne çalışana kadar hepsi gereksiz samimiyet kurmaya çalışıp telefon numarası isteyip rahatsız ediyorlar. Tur şoförü desen ralliye katılmış mübarek. Kısacası güvensiz ve tekin olmayan bir tur.,1,0,2,2,0,0
7-9 haziranda katıldığım Kapadokya gezisinde memnun kalmadım. Dönüş yolunda otobüsümüz dinlenme tesesinde elektrik aksamından kaynaklı yangın oluştu yeni otobüs için 1.30 saat bekledik fakat hepimiz çok tedirgin olmuştuk. tedirginliğimiz karşısında kayıtsız kaldı ve yaşanmamış gibi saydı. Buda tüm tura yansıdı maalesef varış saatimizin gece geç saatlere ulaşmasına sebebiyet verdi ve kimse bizi arayıp geçmiş olsun bile demedi.,1,2,0,2,0,0
"Diğer herkesin aşırı geniş gittiği konforlu gitti otobüste siz bu kadar dar alanda gitmek istiyorsanız Bursa travelle gidin. Herkesle aynı parayı veriyoruz en arkada perişan olarak gidiyoruz ?
Yaz günü israr kıyamet klimayı zorla açtırmak istiyorsanız Bursa travelle gidin
Saat 6.30 hareket saati iken saat 7ye kadar beklemek isterseniz Bursa travelle gidin
BİR DAHA ASLA GİTMEM BU TURLA HİÇBİR YERE",1,2,0,2,0,0
"21 Ocak İstanbul Turunda Osmangazi köprüsü tercih edilmediği için,İstanbuldan Bursaya 6 saatte geldik.Firma büyük puan kaybetti.Rehber Ahmet Bey ve Selis Hanım işlerinde çok iyilerdi",2,0,1,1,0,0
"Dün (26 Nisan 2025) Kazdağları turuna katıldım. Öncelikle şoför bey hem samimi, hem de tecrübeli bir şofördü. Kazdağlarını bize anlatan rehber bey bilgili ve konuşması akıcı bir rehber. Gidilecek yerler 9 tane olarak belirtilmiş ama biz sadece 6 yeri gezdik. 1 tanesi zaten gidilmiyormuş, diğeri de görülecek yeri yokmuş, 1 tanesi de zaten kocaman bir ağaç… orayı da gezilecek yerler arasına koyup, gezilecek yerleri çoğaltmışlar ona göre fiyat arttırmışlar. Sabah bir görevli arkadaş vardı o da ücretleri topladı, bilgi verdi gitti. Fakat, Kazdağlarına gidene kadar başımızda rehber yoktu, maalesef bu durum hiç hoşumuza gitmedi. Verin bize paraları gidin gezin kendi başınıza dermiş gibi oldular. Ne gidişte ne dönüşte rehber olmaması bizim kendi başımıza yolculuk yapmamız hoş değildi. Bunun ve gezilecek yerler sorunları haricinde sadece şoför ve Kazdağlarını anlatan beyler iyidi. Onun dışında iyi olan yeri yoktu.",2,1,1,1,0,0
"2 yıldız neden verdim
Pasabwlla ve ciner otel diye belirtiniz ben 2 farklı otelde kalınacak diye düşünmüştüm
İki otel de göremede olduğu için bunu anlayabilirim fakat neden bir otelde açık büfe vardı diğerinde sunumlar azdı ve açık büfe yoktu havuzlu otel ve teraslı otel o kadar fark etmiyor ama yemekler konusunda sınıfta kaldınız
Atv turları 30 dakika daha azdı ve ücret olarak daha fazla topladınız turla geldiğimiz için grup indirimi olmalıydı
Göreme de balonların kalktığı yere otelimiz çok yakındı araçla götürebilirdiniz isteyenleri sonuçta Türk gecesine götürdünüz bence ilgisizlik vardı
Araç sorumlusu Muhammet bey ilgili sabırlıydı ama bence tüm misafirleri aynı otelde konaklarmalıydı kendisi de diğer otelde kaldı zaten ben adaletsizlik olduğunu düşünüyorum neye göre oteller belirlendi
Diğer müşteriler biz kwndimiz tercih ettik seçtik diyw belirttiler neye göre seçtiler bize neden seçenek sunulmadı geri kalanlar olduj
2 gece konaklamalı kaldık standart programa ekstra yerler eklenebilirdi. Güldür güldür skecinde anlatmaktan bıkmış bezmiş kapadokyalı rehber rolündeydi
Serkan Rehber kendini övüp durdu biz pılonyalı eşine kadar dinledik aşırı bilgisiz ve gereksiz ukalaydı kesinlikle bu rehberle çalışmamalısınız sizin kalitenize yakışmıyor
Otobüsler kaliteli Konforlu sular yeterliydi muhammed bey ilgili ve anlayışlıydı fakat oteller de ayrılmamalıydık",2,1,1,2,2,2
"Kötü. Ayvalık Cunda turu perşembe günü iken ertelendi cumartesi katıldık. Bu sıkıntı vardı en başta. Sonra bize saat konusunun çok önemli olduğu söylenmesine rağmen 20 dk bizi alacakları yerde bekledik sabahın köründe.
Ama en kötüsü araçlardı. Koltuklar küçük ve rahatsız. Klima hep sorun oldu. Tepemde çalıştı hem üşüdüm hem başım ağrıdı. Özellikle dönüşte resmen donduk. Berivan hanıma defalarca söyledim, kapatıyordu sonra yine açıyordu ve çok uzun süre açık kalıyordu. Hava o kadar sıcak değildi ne sabah ne de akşam. Evet sıcaklayan insanlar da vardı. Ara ara açıp ara ara kapayacaktı bunu defalarca söyledik ama yok. Kış günü gibi üşüdük. Umarım hasta olmayız. Yeniden asla tercih etmem. Bu kadar basit şeyler sağlanmadıysa niye tura katıldık diye kendimizi sorguladık. Keşke kendi imkanlarımızla gitseydik",2,2,0,2,2,0
03 08 2024 istanbul Adalar turuna katıldım rehber miz berivan hanım şöför elerinesalık iyi di,2,0,2,1,0,0
"Bursa travel turla 25-26 2026 tarihin de Alaçatı Ot festivaline katıldık.Bu yazdıklarım Betül hanımı ve Mustafa beyi ilgilendirmiyor sırf ikisinin yardımı ve güler yüzlülüğü için 2 Yıldız veriyorum.İki aile Tur şirketinin broşürde Kuşadası dedeman hotel dendi bizde ona göre okey dedik daha sonra aranarak hotel değişti ama her şeyi ile hat ta Dedeman hotelden kat kat iyi olduğunu söylediler geziye gidileceği gece otobüs beklerken gelen otobüs değil küçük minübüs geldi kendilerine rahatsız olduğumuzu söylememize rağmen bizleri en arka dörtlü koltuğa vermişler gidene kadar ne kum kaldı ne taş zıplamaktan bel fıtığım daha kötü oldu oturmaktan bacaklarımız ağrıdan kalkamadık neyse otele gidince dinleniriz dedik ama oraya gittiğimizde tamamen hüsrana uğradık. Hotele giriş yaptık odamızın kartını verdiler odaya çıktım tam içeri giricem kapıyı açtım içer de başka bir aile karşı karşıya geldik Allah tan aynı turdan geldiğimiz kişi çıktı özür dileyerek resepsiyona indim durumu anlattım karşımdaki görevini de şaşırdı başka oda verdiler odaya gitti kart açmıyor anahtar verdiler kapının göbeği bozukmuş eğilip deliği bulcan anahtarı takıp kapıyı açılan neyse girdik o oda da kötü in aşşa söylen tekrar başka oda ayarladılar iyi kötü dedik bu akşamı atlatalım dedik yemeğe indik yemek mi yedik ne yedik anlamadık bi parça ondan bi parça bundan verdiler rezilliğin önde gideniymişler akşamı atlattık kahvaltıya indik sanki kahvaltı yapmayalım diye bir kaç bişey koymuşlar birinden var birinden yok tam bi fiyasko ya uğradık bisiklet yarışması varmış rehber bir gün önce uyarmış erken çıkılsın diye ama Bursa Travel tur bunu sallamamış
rehberi yollar kapanmış 3 saate alaçatıya gittik yani düzensiz bir tur oldu bizlere bir daha Bursa Travel Turla bi da ha gitmek mi adını bile anmam
Eğlenmeye mi gittik
Cenazeye mi anlamadım Firmayı aradım geldiğim de şikayetimi bildirdim özür dileriz sizlere günü birlik gezimiz de bir kişiye ücret almadan gönderelim dediler gerek yok Bursa Travel firması sizinle bi daha asla gidilmez",2,2,2,1,2,2
"Dün (26 Nisan 2025) Kazdağları turuna katıldım. Öncelikle şoför bey hem samimi, hem de tecrübeli bir şofördü. Kazdağlarını bize anlatan rehber bey bilgili ve konuşması akıcı bir rehber. Gidilecek yerler 9 tane olarak belirtilmiş ama biz sadece 6 yeri gezdik. 1 tanesi zaten gidilmiyormuş, i de görülecek yeri yokmuş, 1 tanesi de zaten kocaman bir ağaç… orayı da gezilecek yerler arasına koyup, gezilecek yerleri çoğaltmışlar ona göre fiyat arttırmışlar. Sabah bir görevli arkadaş vardı o da ücretleri topladı, bilgi verdi gitti. Fakat, Kazdağlarına gidene kadar başımızda rehber yoktu, maalesef bu durum hiç hoşumuza gitmedi. Verin bize paraları gidin gezin kendi başınıza dermiş gibi oldular. Ne gidişte ne dönüşte rehber olmaması bizim kendi başımıza yolculuk yapmamız hoş değildi. Bunun ve gezilecek yerler sorunları haricinde sadece şoför ve Kazdağlarını anlatan beyler iyidi. Onun dışında iyi olan yeri yoktu.",2,1,1,1,0,0
2 yıldız neden verdim Pasabwlla ve ciner otel diye belirtiniz ben 2 farklı otelde kalınacak diye düşünmüştüm İki otel de göremede olduğu için bunu anlayabilirim fakat neden bir otelde açık büfe vardı inde sunumlar azdı ve açık büfe yoktu havuzlu otel ve teraslı otel o kadar fark etmiyor ama yemekler konusunda sınıfta kaldınız Atv turları 30 dakika daha azdı ve ücret olarak  topladınız turla geldiğimiz için grup indirimi olmalıydı Göreme de balonların kalktığı yere otelimiz çok yakındı araçla götürebilirdiniz isteyenleri sonuçta Türk gecesine götürdünüz bence ilgisizlik vardı Araç sorumlusu Muhammet bey ilgili sabırlıydı ama bence tüm misafirleri aynı otelde konaklarmalıydı kendisi de  otelde kaldı zaten ben adaletsizlik olduğunu düşünüyorum neye göre oteller belirlendi  müşteriler biz kwndimiz tercih ettik seçtik diyw belirttiler neye göre seçtiler bize neden seçenek sunulmadı geri kalanlar olduj 2 gece konaklamalı kaldık standart programa ekstra yerler eklenebilirdi. Güldür güldür skecinde anlatmaktan bıkmış bezmiş kapadokyalı rehber rolündeydi Serkan Rehber kendini övüp durdu biz pılonyalı eşine kadar dinledik aşırı bilgisiz ve gereksiz ukalaydı kesinlikle bu rehberle çalışmamalısınız sizin kalitenize yakışmıyor Otobüsler kaliteli Konforlu sular yeterliydi muhammed bey ilgili ve anlayışlıydı fakat oteller de ayrılmamalıydık,2,1,1,2,2,2
"Kötü. Ayvalık Cunda turu perşembe günü iken ertelendi cumartesi katıldık. Bu sıkıntı vardı en başta. Sonra bize saat konusunun çok önemli olduğu söylenmesine rağmen 20 dk bizi alacakları yerde bekledik sabahın köründe. Ama en kötüsü araçlardı. Koltuklar küçük ve rahatsız. Klima hep sorun oldu. Tepemde çalıştı hem üşüdüm hem başım ağrıdı. Özellikle dönüşte resmen donduk. Berivan hanıma defalarca söyledim, kapatıyordu sonra yine açıyordu ve çok uzun süre açık kalıyordu. Hava o kadar sıcak değildi ne sabah ne de akşam. Evet sıcaklayan insanlar da vardı. Ara ara açıp ara ara kapayacaktı bunu defalarca söyledik ama yok. Kış günü gibi üşüdük. Umarım hasta olmayız. Yeniden asla tercih etmem. Bu kadar basit şeyler sağlanmadıysa niye tura katıldık diye kendimizi sorguladık. Keşke kendi imkanlarımızla gitseydik",2,2,0,2,2,0
Bursa travel turla 25-26 2026 tarihin de Alaçatı Ot festivaline katıldık.Bu yazdıklarım Betül hanımı ve Mustafa beyi ilgilendirmiyor sırf ikisinin yardımı ve güler yüzlülüğü için 2 Yıldız veriyorum.İki aile Tur şirketinin broşürde Kuşadası dedeman hotel dendi bizde ona göre okey dedik daha sonra aranarak hotel değişti ama her şeyi ile hat ta Dedeman hotelden kat kat iyi olduğunu söylediler geziye gidileceği gece otobüs beklerken gelen otobüs değil küçük minübüs geldi kendilerine rahatsız olduğumuzu söylememize rağmen bizleri en arka dörtlü koltuğa vermişler gidene kadar ne kum kaldı ne taş zıplamaktan bel fıtığım daha kötü oldu oturmaktan bacaklarımız ağrıdan kalkamadık neyse otele gidince dinleniriz dedik ama oraya gittiğimizde tamamen hüsrana uğradık. Hotele giriş yaptık odamızın kartını verdiler odaya çıktım tam içeri giricem kapıyı açtım içer de başka bir aile karşı karşıya geldik Allah tan aynı turdan geldiğimiz kişi çıktı özür dileyerek resepsiyona indim durumu anlattım karşımdaki görevini de şaşırdı başka oda verdiler odaya gitti kart açmıyor anahtar verdiler kapının göbeği bozukmuş eğilip deliği bulcan anahtarı takıp kapıyı açılan neyse girdik o oda da kötü in aşşa söylen tekrar başka oda ayarladılar iyi kötü dedik bu akşamı atlatalım dedik yemeğe indik yemek mi yedik ne yedik anlamadık bi parça ondan bi parça bundan verdiler rezilliğin önde gideniymişler akşamı atlattık kahvaltıya indik sanki kahvaltı yapmayalım diye bir kaç bişey koymuşlar birinden var birinden yok tam bi fiyasko ya uğradık bisiklet yarışması varmış rehber bir gün önce uyarmış erken çıkılsın diye ama Bursa Travel tur bunu sallamamış rehberi yollar kapanmış 3 saate alaçatıya gittik yani düzensiz bir tur oldu bizlere bir daha Bursa Travel Turla bi da ha gitmek mi adını bile anmam Eğlenmeye mi gittik Cenazeye mi anlamadım Firmayı aradım geldiğim de şikayetimi bildirdim özür dileriz sizlere günü birlik gezimiz de bir kişiye ücret almadan gönderelim dediler gerek yok Bursa Travel firması sizinle bi daha asla gidilmez,2,2,2,1,2,2
Tur tam vaktinde kalktı başta Tuna bey olmak üzere bizimle ilginene herkes çok yardımsever ve güleryüzlüydü. Biz günübirlik kayak takımı dahil olan 1350tllik paketi seçtik. Puan kırma sebebime gelirsek anlaşılan yerdi Kulüp Belvü gerçek bi hayal kırıklığı hayatımda daha önce hiç bu kadar kötü hizmet veren ve üslupsal problem yaşayan bi yer görmedim. Daha iyi yerlerle anlaştıklarında Bursa travel olarak daha iyi yerlere geleceklerine inansam da Tuna Bey gibi ilgili ekip arkadaşlarını kaybetmemelerini şiddetli tavsiye ederim aksi takdirde üzülerek bu puanların giderek düşeceğini belirtmeliyim.,3,0,0,2,0,0
25 Ekim Yedigöller turuna katıldık. Kaptan mustafa beyin yüksek sesli rumeli türkülerine maruz kaldık uzun bir süre. Rahatsızlığımızı belirtsek de pek bir işe yaramadı. Onun dışında tur güzeldi. Rehberimiz Selis hanım çok candan ve hoş sohbet birisi. Tekrar tercih eder miyim bu firmayı? Kaptan mustafa yoksa neden olmasın.,3,1,1,1,0,0
"Ege Rüyası Turu

Tura katıldığım için genel anlamda memnun kaldım. Ancak bazı olumsuzlukları ve olumlu yönleri paylaşmak istiyorum:

Olumsuz Yönler:
• Otobüste soğuk su bulunmuyordu. Bu durum özellikle yaz sıcağında rahatsız edici olabiliyor.
• Gidiş yolculuğunun ardından gezi hemen başlıyor ve hazırlanmak için otelin mescidi ile tuvaletine yönlendiriliyoruz. Bu durum biraz zorlayıcı oluyor. Daha uygun bir alan tahsis edilebilir.
• Dönüş yolculuğundaki mola yeri aşırı kalabalıktı. Bu nedenle mola süresi sonradan uzatıldı. Mola saatleri daha planlı düzenlenebilir ve yolculuk boyunca araya kısa ihtiyaç molaları eklenebilir.
• İlk kahvaltı yapılan yerin kahvaltısı yeterli değildi. Farklı bir mekan tercih edilebilir.

Olumlu Yönler:
• Tekne turu harikaydı, iyi ki katılmışım.
• Kuşadası ve Ilıca Plajı muhteşemdi.
• Kaldığımız otel genel olarak iyiydi; özellikle yemekleri çok lezzetliydi ve otelin merkeze yakın olması büyük avantajdı.
• Genel olarak tura katılanların istekleri dikkate alındı ve karşılanmaya çalışıldı.",3,1,0,1,1,1
"Ayvalik Cunda turuna katildik. Transfer araci gercekten rezalet otesiydi. Arac cok eskiydi. Klima buz gibi sogutuyor, kapatildiginda icerisi firin gibi oluyor. Bir ayari yok. Aksam donuste aracin isitma sogutma sistemi bozuldu ve isitici calisti, yarim saat kadar. Fenalik gecirdik resmen. Koltuklar da daracikti. Boyle bir arac tahsis etmeleri gercekten rezalet. Sofor de duraklari kacirdi birkac kez. Tek guzel sey Berivan hanimin hizmetiydi. Kendisine enerjik ve cozum odakli biri oldugu icin tesekkurler. Anlasmali tekneden de memnun kaldik diyebiliriz. Ama bir daha Bursa Travel’i tercih edecegimizi ya da onerecegimizi sanmiyorum.",3,2,0,1,1,0
"Tur güzeldi fakat bizi gece vakti yol kenarında bıraktılar, karşıdan karşıya geçerken araba çarpacaktı. Otogara girmiyorsanız bari uygun yerde bırakın.

Paylaşım üzerine benimle iletişime geçip durumdan haberlerinin olmadığını söyleyip özürlerini ilettiler. İlgilendiğiniz için sağ olun",3,1,0,1,0,0
"16-19 mayıs tarihli üç günlük gezimiz maalesef ki dolu dolu geçmedi .
Otel farklılığı,rehber Serkan bey in beklediğimiz gezi havasını verememesi puan kırmama sebeb oldu.",3,0,1,1,1,0
Rehberimizden ve şöferimizden memnun kaldım .Ötelde güzeldi.Gittiğimiz bazı tesislerden memnun kalmadım.,3,0,2,2,2,0
"8Ağustos perşembe günü aldığımız ayvalık tekne turu yeterli sayıya ulaşmadığı için 10ağustosta cumartesi günü gittik, rehber Tuna Bey ve kaptan Ahmet Beyden memnunuz fakat ayvalık tekne turu çok kalabalıktı, duşlar 3.koyun sonunda açıldı, önceki koylarda duş alamadık, tuvalet ve soyunma kabinleri 200kişilik tekne için yetersizdi ve teknedeki yemek olarak balık tercih ettik soğuktu (kötüydü) ve yanında gelen makarnada aynı şekilde soğuktu, yemekler yenilendi fakat beğenmediğimiz için ekstra yemeği tercih etmedik, en yakın zamanda sakarya tur-Halil kaptan tekne turu anlaşmanızı gözden geçirmenizi tavsiye ederim. Daha küçük teknelerde bu turun daha güzel gerçekleşeceğini düşünüyorum. İyi günler dilerim.",3,1,1,1,0,2
